273.258 	260.013 	7.66107e+20 	1.11932e+21 	0 	9.07637e+19 	1.22231e+19 	1 	0 	0 	1 	0.7 	0 	0 	
278.951 	260.013 	7.98702e+20 	1.16694e+21 	0 	9.46254e+19 	1.27431e+19 	1 	0 	0 	1 	0.7 	0 	0 	
284.644 	260.013 	8.31977e+20 	1.21556e+21 	0 	9.85676e+19 	1.3274e+19 	1 	0 	0 	1 	0.7 	0 	0 	
290.337 	260.013 	8.65931e+20 	1.26517e+21 	0 	1.0259e+20 	1.38157e+19 	1 	0 	0 	1 	0.7 	0 	0 	
296.03 	260.013 	9.00563e+20 	1.31577e+21 	0 	1.06693e+20 	1.43683e+19 	1 	0 	0 	1 	0.7 	0 	0 	
301.723 	260.013 	9.35875e+20 	1.36736e+21 	0 	1.10877e+20 	1.49317e+19 	1 	0 	0 	1 	0.7 	0 	0 	
307.415 	260.013 	9.71866e+20 	1.41994e+21 	0 	1.15141e+20 	1.55059e+19 	1 	0 	0 	1 	0.7 	0 	0 	
313.108 	260.013 	1.00854e+21 	1.47352e+21 	0 	1.19485e+20 	1.6091e+19 	1 	0 	0 	1 	0.7 	0 	0 	
318.801 	260.013 	1.04588e+21 	1.52809e+21 	0 	1.2391e+20 	1.66869e+19 	1 	0 	0 	1 	0.7 	0 	0 	
324.494 	260.013 	1.08391e+21 	1.58365e+21 	0 	1.28415e+20 	1.72936e+19 	1 	0 	0 	1 	0.7 	0 	0 	
330.187 	260.013 	1.12262e+21 	1.6402e+21 	0 	1.33001e+20 	1.79111e+19 	1 	0 	0 	1 	0.7 	0 	0 	
335.88 	260.013 	1.16201e+21 	1.69775e+21 	0 	1.37667e+20 	1.85395e+19 	1 	0 	0 	1 	0.7 	0 	0 	
341.573 	260.013 	1.20207e+21 	1.75628e+21 	0 	1.42414e+20 	1.91788e+19 	1 	0 	0 	1 	0.7 	0 	0 	
347.266 	260.013 	1.24282e+21 	1.81581e+21 	0 	1.47241e+20 	1.98288e+19 	1 	0 	0 	1 	0.7 	0 	0 	
352.958 	260.013 	1.28424e+21 	1.87634e+21 	0 	1.52149e+20 	2.04897e+19 	1 	0 	0 	1 	0.7 	0 	0 	
358.651 	260.013 	1.32634e+21 	1.93785e+21 	0 	1.57137e+20 	2.11615e+19 	1 	0 	0 	1 	0.7 	0 	0 	
364.344 	260.013 	1.36912e+21 	2.00036e+21 	0 	1.62205e+20 	2.1844e+19 	1 	0 	0 	1 	0.7 	0 	0 	
370.037 	260.013 	1.41258e+21 	2.06385e+21 	0 	1.67354e+20 	2.25375e+19 	1 	0 	0 	1 	0.7 	0 	0 	
375.73 	260.013 	1.45672e+21 	2.12834e+21 	0 	1.72584e+20 	2.32417e+19 	1 	0 	0 	1 	0.7 	0 	0 	
381.423 	260.013 	1.50154e+21 	2.19383e+21 	0 	1.77894e+20 	2.39568e+19 	1 	0 	0 	1 	0.7 	0 	0 	
387.116 	260.013 	1.54704e+21 	2.2603e+21 	0 	1.83284e+20 	2.46827e+19 	1 	0 	0 	1 	0.7 	0 	0 	
392.809 	260.013 	1.59322e+21 	2.32777e+21 	0 	1.88755e+20 	2.54194e+19 	1 	0 	0 	1 	0.7 	0 	0 	
398.501 	260.013 	1.64007e+21 	2.39623e+21 	0 	1.94306e+20 	2.6167e+19 	1 	0 	0 	1 	0.7 	0 	0 	
404.194 	260.013 	1.68761e+21 	2.46568e+21 	0 	1.99938e+20 	2.69254e+19 	1 	0 	0 	1 	0.7 	0 	0 	
409.887 	260.013 	1.73582e+21 	2.53612e+21 	0 	2.0565e+20 	2.76946e+19 	1 	0 	0 	1 	0.7 	0 	0 	
415.58 	260.013 	1.78472e+21 	2.60756e+21 	0 	2.11442e+20 	2.84747e+19 	1 	0 	0 	1 	0.7 	0 	0 	
421.273 	260.013 	1.83429e+21 	2.67998e+21 	0 	2.17315e+20 	2.92656e+19 	1 	0 	0 	1 	0.7 	0 	0 	
426.966 	260.013 	1.88454e+21 	2.7534e+21 	0 	2.23269e+20 	3.00674e+19 	1 	0 	0 	1 	0.7 	0 	0 	
432.659 	260.013 	1.93547e+21 	2.82781e+21 	0 	2.29303e+20 	3.088e+19 	1 	0 	0 	1 	0.7 	0 	0 	
438.352 	260.013 	1.98708e+21 	2.90322e+21 	0 	2.35417e+20 	3.17034e+19 	1 	0 	0 	1 	0.7 	0 	0 	
444.044 	260.013 	2.03937e+21 	2.97962e+21 	0 	2.41612e+20 	3.25376e+19 	1 	0 	0 	1 	0.7 	0 	0 	
449.737 	260.013 	2.09234e+21 	3.057e+21 	0 	2.47887e+20 	3.33827e+19 	1 	0 	0 	1 	0.7 	0 	0 	
455.43 	260.013 	2.14598e+21 	3.13538e+21 	0 	2.54243e+20 	3.42387e+19 	1 	0 	0 	1 	0.7 	0 	0 	
461.123 	260.013 	2.20031e+21 	3.21476e+21 	0 	2.60679e+20 	3.51054e+19 	1 	0 	0 	1 	0.7 	0 	0 	
466.816 	260.013 	2.25531e+21 	3.29512e+21 	0 	2.67196e+20 	3.5983e+19 	1 	0 	0 	1 	0.7 	0 	0 	
